RID,VERSION,STATUS,IP,HTTP_URL,SESSION,START,DURATION,SRC,EXTID,RAND_A_slot1,RAND_A_slot2,RAND_A_slot3,RAND_A_slot4,RAND_A_slot5,RAND_A_slot6,RAND_A_slot7,RAND_A_slot8,RAND_A_slot9,RAND_A_slot10,RAND_A_slot11,RAND_A_slot12,RAND_A_slot13,RAND_A_slot14,RAND_A_slot15,RAND_A_slot16,RAND_A_slot17,RAND_A_slot18,RAND_A_slot19,RAND_A_slot20,RAND_A_slot21,RAND_A_slot22,RAND_A_slot23,RAND_A_slot24,RAND_A_slot25,RAND_A_slot26,RAND_A_slot27,RAND_A_slot28,RAND_A_slot29,RAND_A_slot30,RAND_A_slot31,RAND_A_slot32,q20,q21,q24,q15,q14,q16,q17
628,5,10,980.a.1b1.7,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg70;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=19,a781e666d320240b5eb4518f4979bd64,1585597702.79048,2099.316,RAND,,2,15,12,30,3,6,8,23,19,9,14,18,16,28,11,5,7,1,25,13,22,24,32,27,29,20,10,4,21,26,31,17,,,,,,,
622,5,10,9.fb4.852.2,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg70;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=19,63ac53a3f66a17e39c81c84c48767c4c,1585597589.2366,2212.883,RAND,,28,9,32,16,8,5,21,6,14,31,24,27,13,22,3,23,26,11,17,30,20,10,7,4,1,25,2,18,15,19,12,29,,,,,,,
627,5,10,9cd.58.99.0,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg70;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=19,86218e226a09d8bb1f0a32a0bb5c8e0f,1585597682.81788,2119.315,RAND,,31,1,29,2,11,6,5,30,14,32,28,19,13,16,25,10,17,18,15,24,12,3,7,20,4,27,22,9,8,21,23,26,,,,,,,
624,5,10,9fb.4.852.2,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg70;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=19,ff93479503e51dd6de740c2b3b95baed,1585597629.93663,2172.209,RAND,,14,24,7,15,20,28,27,13,4,26,1,16,11,32,6,21,30,19,31,23,9,12,17,8,10,25,18,22,3,2,29,5,,,,,,,
629,5,10,980a.1.b1.7,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg70;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=19,6e6d51a691dfcd1e9a803e60d0be4832,1585597720.10976,2082.049,RAND,,11,8,15,13,9,10,30,27,6,24,12,23,32,25,7,16,22,3,28,19,21,2,14,29,26,20,4,31,17,18,5,1,,,,,,,
636,5,7,98.0a6.c2.8,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;fbclid=IwAR2hyLYjS2jozCt1aUE2QpSDfauproo8xJp8ptkm3TKcsmcV0cwiQr30TR4;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,c8c9e3865eaffef645b225e4326957cb,1585598787.13417,1528.025,ZYS,,5,25,28,18,3,21,1,26,4,9,22,27,8,14,24,17,11,10,19,16,13,6,12,32,7,31,2,23,29,30,15,20,4,8,9,6,1,1,1
646,5,7,e46.525.f.2,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimi0;fbclid=IwAR0MPYvkXjkHi12UVXc9UInqPq6qaixtrV5mzynvJ1eVbaZtuo8pOLewf5I;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=9,b82f0867b5b324f29b50d01f64ab66f9,1585601031.40488,763.017,SGHMAG,,32,30,20,26,10,16,28,19,27,4,25,8,9,17,1,14,5,12,18,22,24,11,23,15,29,13,7,3,21,6,2,31,3,5,9,6,1,2,1
640,5,10,980a.29.9.8,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg70;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=19,932847ddd79ed0379f6cc09f6b9b56c8,1585599254.27394,2645.268,RAND,,11,27,24,4,22,6,30,21,26,19,5,14,2,32,7,16,3,10,8,20,1,23,18,31,13,29,15,25,9,17,28,12,,,,,,,
641,5,10,5.e.87a72.3,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimho;fbclid=IwAR2BsQF7FJG6K0uXh6pwr8q-Rfc1TZLEFBtjDoQzHWfc69ABK9HUwsULN7Y;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=6,3e046b26feafd88fbb2426c14f1b4c1c,1585599922.34188,1977.214,SGHLIC,,9,21,7,3,19,18,26,1,32,20,30,13,2,17,11,16,15,5,6,10,8,22,4,25,27,12,14,29,24,31,23,28,,,,,,,
637,5,10,73.8ed.74.4,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg70;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=19,bb149f1094718457dc482d2d5ec53bf1,1585598891.64868,3007.921,RAND,,27,17,18,19,6,13,30,12,15,24,21,11,2,25,29,9,8,26,16,14,28,23,31,5,20,32,7,10,4,1,3,22,,,,,,,
632,5,10,9255.f.9b.9,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg70;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=19,9128f36efa7ad9c75794d2700cdf1cf1,1585598118.19461,3781.389,RAND,,21,11,6,16,29,18,3,26,9,20,24,30,1,27,22,7,12,5,17,31,13,25,19,8,15,14,23,32,28,2,10,4,,,,,,,
638,5,10,98.0bc2.2.c,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;fbclid=IwAR3Si-7vt4PoNdFKghmGeGJ7Xeq_R3eOZA0iT9Ms2bo_soQSlEqtuIlk9K0;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,744dc170ebd848d6567aac18bf145d19,1585598923.34724,2976.252,ZYS,,5,26,30,16,4,22,3,27,21,19,28,7,25,29,1,20,12,11,2,10,17,14,13,24,31,18,8,6,15,9,23,32,,,,,,,
631,5,10,00.6800.a.3,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimho;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=6,ce27b66d13b0061ae38d717136ee895c,1585598113.7671,3785.845,SGHLIC,,4,10,17,8,28,18,29,2,26,16,13,20,27,7,31,9,21,6,25,24,3,15,14,23,11,30,22,12,1,19,5,32,,,,,,,
634,5,10,6.cb.65e2.2,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,a1941df4c99706b206b09f36db492392,1585598453.40546,3446.219,ZYS,,1,12,29,5,14,24,4,23,18,9,31,27,7,26,8,19,16,15,30,6,28,21,22,32,25,17,13,20,3,11,2,10,,,,,,,
633,5,10,6cb.65.e3.e,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,d31e9192283a259312b56c11851da8ea,1585598453.2948,3446.343,ZYS,,23,15,4,6,11,28,3,25,26,21,2,18,17,7,9,29,10,20,22,24,1,14,27,31,5,12,16,19,32,8,13,30,,,,,,,
635,5,10,6c.b6.623.f,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;fbclid=IwAR1QHbhon_U-9bJAhgN2-hBaWp2TCrcS5QFAMZ74QQ2CsoC2FDIMCWptG-U;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,f56311985cb60542dd01881c65c0d465,1585598747.59467,3152.057,ZYS,,13,6,16,8,5,19,21,10,9,26,25,4,14,3,17,2,18,31,28,20,1,24,15,23,22,30,29,27,32,7,11,12,,,,,,,
645,5,7,d.e.76a22.6,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimho;fbclid=IwAR0JPMqwexCoOWqiRkqGJwK_th2ub46KUBKsTgBVxnrO4j1AkXE5y48uO78;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=6,f121b6c798f9ab34a0202946b04d5f8d,1585601001.82572,934.371,SGHLIC,,8,9,32,7,20,16,14,4,30,25,5,1,19,22,17,18,3,11,10,23,29,31,21,13,28,27,24,2,26,6,12,15,3,2,1,5,1,1,2
642,5,10,e4.652.e7.f,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimho;fbclid=IwAR3UwUT6KrEstUVkdt9-xZGDmp_7ys31bw6fMV5QBaAYnN0rEmYauyr-_nA;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=6,5dc7fff2cf0aacaac138374a94c41b8e,1585600194.28028,1808.305,SGHLIC,,5,17,22,9,10,30,25,20,32,27,11,24,19,18,16,1,15,14,29,13,3,21,23,7,8,4,31,28,12,2,6,26,,,,,,,
643,5,10,92.43.49c.b,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimho;fbclid=IwAR3sJOkz3QNxZKGf49Sdt1EI1B7135Urqfqraxmnm5nAFtzN4UlUcd7sJqU;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=6,0c73bf21214aa7663574b5f40791abe4,1585600579.85412,1944.201,SGHLIC,,11,18,26,10,6,21,32,12,7,30,28,16,15,25,8,24,13,27,29,4,20,5,23,22,17,14,9,19,31,2,3,1,,,,,,,
644,5,10,de.fc.d82.7,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg70;fbclid=IwAR08fDiWDZLBuPjqEZD04GvBpMfzJr4SqFSm9b2yJPGQ5MNak5kY4b2M-7c;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=19,3e94a57883864e8281e6a57891ce093a,1585600825.1653,2145.011,RAND,,11,9,12,22,17,29,18,15,14,13,19,4,23,16,32,24,28,1,30,8,25,5,20,26,7,3,31,21,27,6,2,10,,,,,,,
648,5,10,e4.658.77.2,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg70;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=19,b2d81d7902b36c72a60dc28f4280beac,1585601366.72455,1830.063,RAND,,26,7,22,20,17,1,2,8,14,3,25,28,31,11,4,19,13,16,32,30,12,10,9,27,18,21,6,15,5,24,23,29,,,,,,,
647,5,10,035.51.70.6,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg78;fbclid=IwAR09h9Pugx_9o66T_wkxbqv8LCG540jLJtFRDgwmCMaSB7chak5iqehH_KU;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=11,35e019d22f93cfb3f968b856275f0ebb,1585601308.4582,1888.348,SIS,,9,16,12,6,25,30,11,17,23,18,22,13,8,31,24,2,10,15,27,28,26,4,19,3,20,7,32,21,5,14,29,1,,,,,,,
650,5,10,c4e7.8.5e.c,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;fbclid=IwAR1QHbhon_U-9bJAhgN2-hBaWp2TCrcS5QFAMZ74QQ2CsoC2FDIMCWptG-U;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,d8e2b106a1dec2e2424f6c5e562330d8,1585601441.3694,4160.628,ZYS,,17,20,15,22,23,7,25,9,31,28,8,19,11,26,24,18,12,14,16,13,21,32,2,10,30,27,4,6,3,5,29,1,,,,,,,
651,5,10,c4.e7.85e.c,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,06703f086d8792a9db78257029ac30db,1585601444.18872,4157.823,ZYS,,21,26,4,30,8,29,22,23,11,31,6,24,9,15,32,2,18,3,16,19,13,7,12,10,28,5,20,25,14,27,17,1,,,,,,,
654,5,10,969.c3.b1.3,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg70;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=19,70869b77ecd4962a4962679d4db0f803,1585602153.26746,3448.757,RAND,,30,12,3,21,14,22,27,10,20,29,24,31,6,26,2,1,15,4,7,8,16,23,13,32,9,11,28,17,19,18,25,5,,,,,,,
655,5,10,a.cad2.09.c,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg70;fbclid=IwAR2mltemoqEUsOMtYspcGRiy5JAT-5lg2T12jMOKeCvf1w-EBz5qM2c44uE;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=19,b42219f490b534c25b46128758e550e5,1585602888.25107,2713.786,RAND,,19,13,14,17,32,10,2,22,1,18,24,5,21,12,16,29,28,25,4,15,20,11,23,7,30,9,26,31,3,8,27,6,,,,,,,
652,5,10,8cb.768.5.0,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,3812dcaaef111e5dcf3f5e97a2f32167,1585601583.42283,4018.627,ZYS,,27,5,25,1,3,8,19,16,31,10,17,28,29,13,6,7,22,15,32,21,30,4,23,12,14,2,9,26,24,11,20,18,,,,,,,
653,5,10,96.9c3.b1.3,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg70;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=19,4300bd3fd1f961f1f8008c9e1f0ca8df,1585602118.97979,3483.085,RAND,,18,31,24,14,25,26,9,27,11,16,30,5,12,22,20,8,17,21,13,6,32,23,3,1,29,15,19,4,7,28,2,10,,,,,,,
649,5,10,c.4e7.85e.c,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,8f8d511e58a52a919447d51557c3625e,1585601433.82307,4168.255,ZYS,,12,22,17,26,23,3,31,30,8,15,19,14,21,13,10,24,16,28,2,6,20,29,5,32,11,1,7,27,18,9,4,25,,,,,,,
661,5,7,92.56.e31.c,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,cefd32a777dbdae3eade7d22b80d23a2,1585606349.2551,554.195,ZYS,,32,26,8,10,1,25,29,24,31,11,9,4,5,15,13,14,28,22,3,16,19,6,30,2,23,27,18,17,20,21,12,7,3,5,9,5,1,1,1
657,5,10,980.a25.c.b,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimho;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=6,d29af87696b0669181bb578021093b05,1585604479.25514,3560.707,SGHLIC,,32,8,18,16,28,9,17,26,30,25,6,24,4,10,19,13,14,3,29,21,12,31,22,1,23,15,11,7,5,20,2,27,,,,,,,
660,5,10,c4.e7c.c7.b,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg70;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=19,69d8c8144d434c60a3cd13d4830005b8,1585605035.11384,3004.864,RAND,,15,17,12,30,9,25,2,28,26,22,19,4,13,18,10,21,5,29,11,8,14,20,3,6,7,1,31,24,27,23,16,32,,,,,,,
659,5,10,c4.e7c.c7.b,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg70;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=19,0dae032fca307bc75b40c04156332fae,1585605012.67342,3027.32,RAND,,6,23,8,28,13,25,12,29,31,10,3,15,4,7,14,18,21,9,17,16,27,1,30,26,5,24,19,2,32,22,20,11,,,,,,,
658,5,10,c.4e7c.c7.b,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg70;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=19,712ae971bab255ef3ef875385bc7d693,1585605003.01935,3036.99,RAND,,10,3,27,8,13,4,32,14,16,21,7,2,31,22,25,29,18,17,6,24,20,12,9,23,30,1,26,19,15,11,5,28,,,,,,,
656,5,10,1406.0.32.b,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg70;fbclid=IwAR0uGcHFaqqJpmWwrZrWNSIZ9DJu2D_zFZwGd3ZM5Fmdf9n92HKYTTLRoVM;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=19,ba2d0faefae1abbce392aad409879380,1585604043.35944,3996.667,RAND,,2,3,28,11,5,19,16,26,30,8,13,7,31,20,29,12,18,27,15,1,22,23,32,14,10,4,25,9,17,6,24,21,,,,,,,
662,5,10,6cb.65.e3.d,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg78;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=11,8394ff9e2a152fb2254aedbc0ffb28c3,1585607266.31548,1936.149,SIS,,22,31,14,17,29,21,8,1,5,28,4,27,2,13,6,26,18,25,23,10,32,11,15,9,19,30,24,3,20,7,16,12,,,,,,,
664,5,10,6.c.b6620.d,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg78;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=11,91ba3f6c32fa58b4435fc8be7e65f2c3,1585607281.97006,1920.507,SIS,,30,23,24,10,21,19,14,27,31,25,8,1,15,28,11,29,17,16,3,2,22,9,13,32,6,4,5,7,18,12,26,20,,,,,,,
663,5,10,6c.b6.5e2.4,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg78;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=11,72f96fc756bb4b52040282ff35670412,1585607267.02699,1935.462,SIS,,19,21,22,2,15,8,29,20,28,4,11,16,6,9,18,14,7,23,17,1,24,5,10,3,31,32,27,26,30,13,12,25,,,,,,,
666,5,7,98.0a.623.0,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimho;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=6,53f5c237285ef59fa381db4f4f1d17a5,1585609036.12347,601.927,SGHLIC,,9,14,25,15,17,20,5,3,12,21,2,16,30,31,28,32,11,22,18,4,7,1,13,29,19,10,6,27,8,24,26,23,3,2,9,5,1,1,1
665,5,10,e4.4da.c3.2,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg70;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=19,e1406a7c21443643a43d03c70bfa64df,1585608072.05307,2587.602,RAND,,1,26,24,7,23,12,30,17,21,16,8,4,15,19,5,29,11,22,14,20,32,27,25,6,10,2,13,3,28,18,31,9,,,,,,,
667,5,10,92.52.28a.d,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg7a;fbclid=IwAR3_qj0fqdR6XKfwHYWLR_wl_08VIv3y3bOFWqk9I55aDoREFoPoR60RoOQ;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=13,b3591fa7e535c61601bb81942e24e0fc,1585616366.71576,3635.708,ZYS,,18,29,26,4,15,22,17,10,23,1,12,13,27,6,28,31,3,5,21,32,8,20,14,2,16,30,11,25,24,7,9,19,,,,,,,
668,5,7,e4.65.209.5,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimho;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=6,319c383b0910d2097666e0ac95d61423,1585627362.93202,444.046,SGHLIC,,31,23,18,12,19,16,4,21,25,7,32,30,26,10,1,24,20,13,6,14,11,2,17,27,3,15,28,5,29,9,22,8,2,3,4,5,2,2,2
670,5,10,73.a1d.7f.1,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg70;fbclid=IwAR3eYykriNKdE06F10TgtW7oxPm_nOKrhfTEngKtWnLK418tFXj7oV0Iq-c;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=19,fe8d7d940a9b6fb174d1abf2b7a5106a,1585635629.7847,2372.657,RAND,,20,14,23,7,16,29,6,13,28,26,17,3,22,12,27,18,32,30,15,8,2,31,11,9,10,4,19,5,24,1,25,21,,,,,,,
669,5,10,939.bcc.8.4,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimho;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=6,772f2fe9db369aa152dcd8bd0b07734d,1585634035.35065,3967.105,SGHLIC,,21,8,19,7,20,10,6,5,31,18,11,12,13,28,14,25,9,22,15,4,17,29,2,24,32,16,26,1,30,27,23,3,,,,,,,
672,5,10,6c.b65a.3.2,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg71;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=18,fa513061ddf1e8cb688dc06e0f02ed2c,1585638827.78837,2774.081,LICTECHBDG,,15,20,29,18,10,1,24,3,5,7,31,14,25,32,9,19,22,8,12,21,23,30,6,26,13,2,16,4,17,28,11,27,,,,,,,
671,5,10,6c.b6.5a3.b,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimg71;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=18,a84ee1bf590b996f24d7b9db2f3e09e5,1585638826.94088,2774.943,LICTECHBDG,,10,17,25,11,14,19,2,31,30,29,5,32,13,7,1,28,18,8,3,16,27,21,20,4,12,22,24,9,6,15,23,26,,,,,,,
673,5,10,98.0a.3f2.8,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimi0;fbclid=IwAR3dUxSi-gP3Kg1lq3A0LEvn9fpJtKt4ZsXi8cPPhsi5zRGJ85xBpr-Mb0w;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=9,45fce8844eec952bd9436bd4a84f56a6,1585639343.39264,2258.505,SGHMAG,,29,24,21,10,28,27,22,26,23,7,25,32,9,20,1,3,16,5,14,17,2,12,11,19,13,30,15,8,18,6,31,4,,,,,,,
674,5,10,78b.bf3.3.b,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimho;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=6,ba67216ab22aab97de443a4abb6c0fc2,1585639738.45616,1863.456,SGHLIC,,22,12,5,11,23,15,28,30,8,2,27,13,17,6,29,3,4,14,19,32,21,16,31,1,10,20,26,24,7,9,18,25,,,,,,,
678,5,7,736.e1.7a.b,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimho;fbclid=IwAR2i4ldResvfG2tdNtnP6LatWuJNWNZXjZ6tMyOP3eAuqcrjQzS25wYFlqQ;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=6,a29b1c07fa6114f02fa47cdd3b48f7a1,1585641313.0351,576.201,SGHLIC,,30,12,23,5,11,4,6,31,25,19,8,20,26,3,13,18,10,21,27,32,24,16,14,2,1,29,17,28,9,15,7,22,4,4,2,5,2,4,2
676,5,7,9aa.8f.0c.3,https://de1.surveyengine.com/bin/play.pl?s=4no2dsphvd24v6u687uadr93kk8sn6k9105l1v41ht2ni37rkr4h3p285f8d1dgvmclimho;client_id=ad77340_student_sgh_waw_pl;survey_name=CSR_preferences;c=6,457c0c81cc5fd9266dcc89c3a9443e44,1585640891.51161,1280.445,SGHLIC,,14,20,1,6,12,31,13,26,21,17,22,16,24,32,25,23,3,27,11,5,18,29,30,8,9,19,10,2,15,4,7,28,2,3,9,5,1,1,1
